Recebimentos;;;;;;;;;
Tipo;FormaPagamento;Pagamento;Crédito;Valor;ValorLiquido;Pedido;Colaborador;Id Caixa;Unidade
Recebimento - Vendas;Cartão de Crédito Mastercard;23/05/2022 15:54:42;24/05/2022;R$ 34,00;R$ 33,24;149542;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;23/05/2022 15:50:18;24/05/2022;R$ 18,00;R$ 17,69;149541;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Elo;23/05/2022 15:46:22;23/05/2022;R$ 9,00;R$ 8,78;149538;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;23/05/2022 15:45:27;24/05/2022;R$ 7,00;R$ 6,88;149537;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;23/05/2022 15:44:31;24/05/2022;R$ 15,00;R$ 14,66;149536;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;23/05/2022 15:42:52;24/05/2022;R$ 14,00;R$ 13,76;149535;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;23/05/2022 15:41:43;24/05/2022;R$ 13,00;R$ 12,71;149534;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;23/05/2022 15:35:00;24/05/2022;R$ 21,00;R$ 20,64;149531;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;23/05/2022 15:32:12;23/05/2022;R$ 14,50;R$ 14,50;149529;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;23/05/2022 15:30:51;23/05/2022;R$ 4,00;R$ 4,00;149528;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;23/05/2022 15:27:58;24/05/2022;R$ 12,00;R$ 11,79;149525;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;23/05/2022 15:12:46;24/05/2022;R$ 14,00;R$ 13,76;149523;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;23/05/2022 15:08:30;23/05/2022;R$ 15,00;R$ 15,00;149522;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;23/05/2022 15:07:01;24/05/2022;R$ 18,00;R$ 17,60;149521;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;23/05/2022 14:59:41;24/05/2022;R$ 8,00;R$ 7,82;149503;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;23/05/2022 14:55:28;24/05/2022;R$ 10,00;R$ 9,83;149520;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;23/05/2022 14:54:19;24/05/2022;R$ 4,00;R$ 3,93;149519;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;23/05/2022 14:45:45;24/05/2022;R$ 35,00;R$ 34,41;149518;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;23/05/2022 14:42:39;24/05/2022;R$ 8,00;R$ 7,82;149517;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;23/05/2022 14:41:24;24/05/2022;R$ 14,00;R$ 13,68;149516;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;23/05/2022 14:40:44;24/05/2022;R$ 37,00;R$ 36,37;149515;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;23/05/2022 14:29:12;24/05/2022;R$ 33,00;R$ 32,26;149514;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;23/05/2022 14:15:55;24/05/2022;R$ 8,50;R$ 8,35;149513;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;23/05/2022 14:11:48;24/05/2022;R$ 17,00;R$ 16,71;149512;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Elo;23/05/2022 14:08:40;23/05/2022;R$ 24,00;R$ 23,43;149511;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;23/05/2022 14:06:05;23/05/2022;R$ 10,00;R$ 10,00;149510;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;23/05/2022 14:05:07;23/05/2022;R$ 10,00;R$ 10,00;149509;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;23/05/2022 13:57:56;23/05/2022;R$ 34,00;R$ 34,00;149508;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;23/05/2022 13:56:51;24/05/2022;R$ 12,00;R$ 11,79;149507;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;23/05/2022 13:52:48;24/05/2022;R$ 9,50;R$ 9,28;149506;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;23/05/2022 13:43:27;24/05/2022;R$ 21,00;R$ 20,53;149504;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;23/05/2022 13:37:06;23/05/2022;R$ 9,00;R$ 9,00;149502;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;23/05/2022 13:35:00;23/05/2022;R$ 56,00;R$ 56,00;149501;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Vale Refeição Outros;23/05/2022 13:33:04;24/05/2022;R$ 33,99;R$ 32,97;149500;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;23/05/2022 13:32:14;23/05/2022;R$ 18,99;R$ 18,99;149499;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;23/05/2022 13:28:55;24/05/2022;R$ 22,00;R$ 21,63;149492;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Outros;23/05/2022 13:25:12;24/05/2022;R$ 40,00;R$ 39,00;149498;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;23/05/2022 13:17:32;24/05/2022;R$ 35,00;R$ 34,41;149497;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;23/05/2022 13:14:13;24/05/2022;R$ 31,00;R$ 30,31;149496;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;23/05/2022 13:12:21;24/05/2022;R$ 32,00;R$ 31,46;149495;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;23/05/2022 13:10:36;24/05/2022;R$ 47,00;R$ 46,21;149494;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;23/05/2022 13:06:46;23/05/2022;R$ 8,00;R$ 8,00;149493;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;23/05/2022 13:01:01;24/05/2022;R$ 8,00;R$ 7,86;149491;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;23/05/2022 12:57:21;24/05/2022;R$ 15,00;R$ 14,66;149490;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;23/05/2022 12:55:53;24/05/2022;R$ 44,50;R$ 43,75;149489;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;23/05/2022 12:39:11;07/06/2022;R$ 31,99;R$ 28,15;149487;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;23/05/2022 12:37:25;07/06/2022;R$ 24,99;R$ 21,99;149486;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;23/05/2022 12:36:15;07/06/2022;R$ 32,99;R$ 29,03;149485;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;23/05/2022 12:31:56;23/05/2022;R$ 40,00;R$ 40,00;149484;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;23/05/2022 12:18:59;23/05/2022;R$ 14,00;R$ 14,00;149483;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;23/05/2022 12:15:37;24/05/2022;R$ 29,00;R$ 28,51;149481;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;23/05/2022 11:20:38;23/05/2022;R$ 10,00;R$ 10,00;149478;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;23/05/2022 10:59:18;07/06/2022;R$ 26,99;R$ 23,75;149477;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;23/05/2022 10:58:04;23/05/2022;R$ 39,99;R$ 39,99;149476;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;23/05/2022 10:56:58;07/06/2022;R$ 23,99;R$ 21,11;149475;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;23/05/2022 10:56:12;07/06/2022;R$ 33,99;R$ 29,91;149474;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;23/05/2022 10:55:17;07/06/2022;R$ 33,99;R$ 29,91;149473;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;23/05/2022 10:53:52;07/06/2022;R$ 32,99;R$ 29,03;149472;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;23/05/2022 10:52:22;07/06/2022;R$ 26,99;R$ 23,75;149471;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;23/05/2022 10:51:31;07/06/2022;R$ 33,99;R$ 29,91;149470;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;23/05/2022 10:50:50;07/06/2022;R$ 46,99;R$ 41,35;149469;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;23/05/2022 10:49:12;07/06/2022;R$ 14,99;R$ 13,19;149468;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;23/05/2022 10:48:09;07/06/2022;R$ 29,99;R$ 26,39;149467;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;23/05/2022 10:39:09;24/05/2022;R$ 18,00;R$ 17,69;149465;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;23/05/2022 10:37:48;24/05/2022;R$ 4,00;R$ 3,93;149464;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;23/05/2022 10:27:02;24/05/2022;R$ 19,00;R$ 18,68;149463;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;23/05/2022 10:26:03;23/05/2022;R$ 30,50;R$ 30,50;149462;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;23/05/2022 10:24:04;24/05/2022;R$ 18,50;R$ 18,08;149461;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;23/05/2022 10:19:27;07/06/2022;R$ 30,99;R$ 27,27;149459;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;23/05/2022 10:16:16;07/06/2022;R$ 57,99;R$ 51,03;149457;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;23/05/2022 10:15:43;24/05/2022;R$ 24,00;R$ 23,59;149458;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;23/05/2022 10:13:30;07/06/2022;R$ 57,99;R$ 51,03;149456;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;23/05/2022 10:12:15;07/06/2022;R$ 54,99;R$ 48,39;149455;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;23/05/2022 10:10:32;07/06/2022;R$ 32,99;R$ 29,03;149454;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;23/05/2022 10:01:39;23/05/2022;R$ 5,00;R$ 5,00;149453;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;23/05/2022 10:00:27;24/05/2022;R$ 12,00;R$ 11,79;149452;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;23/05/2022 09:42:34;23/05/2022;R$ 6,00;R$ 6,00;149451;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;23/05/2022 09:31:08;23/05/2022;R$ 4,00;R$ 4,00;149449;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;23/05/2022 09:21:29;24/05/2022;R$ 24,00;R$ 23,46;149448;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;23/05/2022 09:17:44;24/05/2022;R$ 13,50;R$ 13,20;149447;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;23/05/2022 09:12:47;24/05/2022;R$ 4,00;R$ 3,91;149446;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;23/05/2022 09:01:13;24/05/2022;R$ 41,50;R$ 40,57;149445;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;23/05/2022 08:59:29;24/05/2022;R$ 7,00;R$ 6,84;149444;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;23/05/2022 08:37:58;24/05/2022;R$ 29,00;R$ 28,51;149437;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;23/05/2022 08:31:56;24/05/2022;R$ 37,00;R$ 36,37;149443;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;23/05/2022 08:26:49;24/05/2022;R$ 22,00;R$ 21,63;149442;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;23/05/2022 08:24:34;24/05/2022;R$ 14,00;R$ 13,76;149441;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;23/05/2022 08:24:22;24/05/2022;R$ 14,00;R$ 13,76;149441;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Pagamento Instantâneo (PIX) Outros;23/05/2022 08:23:00;23/05/2022;R$ 5,00;R$ 5,00;149439;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;23/05/2022 08:18:55;23/05/2022;R$ 7,00;R$ 7,00;149438;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Pagamento Instantâneo (PIX) Outros;23/05/2022 08:12:49;23/05/2022;R$ 35,50;R$ 35,50;149436;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;23/05/2022 08:06:41;24/05/2022;R$ 10,00;R$ 9,83;149435;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;23/05/2022 08:01:11;24/05/2022;R$ 28,00;R$ 27,52;149434;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Pagamento Instantâneo (PIX) Outros;23/05/2022 07:44:18;23/05/2022;R$ 12,00;R$ 12,00;149433;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;23/05/2022 07:04:24;23/05/2022;R$ 9,50;R$ 9,50;149432;1-Gleica;1807;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;22/05/2022 19:17:05;23/05/2022;R$ 30,49;R$ 29,97;149431;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood - Incentivo Outros;22/05/2022 19:16:56;22/05/2022;R$ 10,00;R$ 10,00;149431;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood - Incentivo Outros;22/05/2022 19:16:39;22/05/2022;R$ 10,00;R$ 10,00;149431;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;22/05/2022 19:13:05;06/06/2022;R$ 39,99;R$ 35,19;149430;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;22/05/2022 19:11:22;23/05/2022;R$ 76,99;R$ 75,69;149429;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;22/05/2022 19:06:11;22/05/2022;R$ 57,49;R$ 57,49;149428;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;22/05/2022 19:03:33;06/06/2022;R$ 53,99;R$ 47,51;149427;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;22/05/2022 19:01:25;06/06/2022;R$ 33,99;R$ 29,91;149426;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;22/05/2022 19:00:14;23/05/2022;R$ 52,99;R$ 52,09;149425;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;22/05/2022 18:56:56;06/06/2022;R$ 34,99;R$ 30,79;149424;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Vale Refeição Outros;22/05/2022 18:55:46;23/05/2022;R$ 31,99;R$ 31,03;149423;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;22/05/2022 18:54:26;06/06/2022;R$ 31,99;R$ 28,15;149422;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;22/05/2022 18:52:56;06/06/2022;R$ 39,99;R$ 35,19;149421;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;22/05/2022 18:51:55;06/06/2022;R$ 40,99;R$ 36,07;149420;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood - Incentivo Outros;22/05/2022 18:51:50;22/05/2022;R$ 9,00;R$ 9,00;149420;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;22/05/2022 18:50:00;06/06/2022;R$ 30,99;R$ 27,27;149419;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood - Incentivo Outros;22/05/2022 18:49:55;22/05/2022;R$ 10,00;R$ 10,00;149419;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;22/05/2022 18:48:20;06/06/2022;R$ 48,99;R$ 43,11;149418;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;22/05/2022 18:46:46;06/06/2022;R$ 53,99;R$ 47,51;149417;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;22/05/2022 18:34:31;06/06/2022;R$ 37,99;R$ 33,43;149416;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood - Incentivo Outros;22/05/2022 18:34:19;22/05/2022;R$ 10,00;R$ 10,00;149416;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;22/05/2022 18:29:22;06/06/2022;R$ 24,99;R$ 21,99;149415;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;22/05/2022 18:25:53;06/06/2022;R$ 0,01;R$ 0,00;149412;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;22/05/2022 18:24:50;23/05/2022;R$ 18,00;R$ 17,60;149413;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood - Incentivo Outros;22/05/2022 18:23:15;22/05/2022;R$ 9,00;R$ 9,00;149412;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;22/05/2022 18:18:13;22/05/2022;R$ 6,00;R$ 6,00;149325;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;22/05/2022 18:18:08;22/05/2022;R$ 10,00;R$ 10,00;149399;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;22/05/2022 18:02:27;23/05/2022;R$ 59,50;R$ 58,17;149411;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;22/05/2022 17:57:14;23/05/2022;R$ 61,00;R$ 59,97;149403;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;22/05/2022 17:45:28;23/05/2022;R$ 15,00;R$ 14,74;149409;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;22/05/2022 17:44:02;23/05/2022;R$ 21,00;R$ 20,64;149408;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;22/05/2022 17:35:27;22/05/2022;R$ 25,00;R$ 25,00;149407;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;22/05/2022 17:34:24;23/05/2022;R$ 12,00;R$ 11,79;149406;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;22/05/2022 17:32:47;23/05/2022;R$ 11,00;R$ 10,81;149405;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;22/05/2022 17:26:07;23/05/2022;R$ 12,00;R$ 11,79;149404;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;22/05/2022 17:18:03;23/05/2022;R$ 28,00;R$ 27,52;149402;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;22/05/2022 17:15:48;23/05/2022;R$ 27,50;R$ 27,03;149401;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;22/05/2022 17:15:25;23/05/2022;R$ 27,50;R$ 27,03;149401;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;22/05/2022 17:09:02;23/05/2022;R$ 19,00;R$ 18,68;149400;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;22/05/2022 17:06:54;23/05/2022;R$ 30,00;R$ 29,33;149398;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;22/05/2022 17:04:35;23/05/2022;R$ 28,00;R$ 27,52;149397;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;22/05/2022 17:02:49;23/05/2022;R$ 27,60;R$ 26,98;149396;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;22/05/2022 16:59:59;23/05/2022;R$ 30,00;R$ 29,33;149395;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;22/05/2022 16:58:23;23/05/2022;R$ 4,00;R$ 3,93;149394;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;22/05/2022 16:56:48;23/05/2022;R$ 30,00;R$ 29,49;149393;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;22/05/2022 16:54:24;23/05/2022;R$ 45,00;R$ 44,24;149392;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;22/05/2022 16:44:54;23/05/2022;R$ 12,00;R$ 11,73;149391;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;22/05/2022 16:40:37;23/05/2022;R$ 36,00;R$ 35,20;149390;1-Gleica;1806;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;22/05/2022 16:38:51;22/05/2022;R$ 23,60;R$ 23,60;149370;1-Gleica;1806;Inverno D´Italia Bragança Paulista
